Year Mo Dy     tave     tmax     tmin       vp    rhmax    rhmin        pp      gust
2016 11  8    8.842   17.781   -0.096    0.586    0.806    0.228     0.000     4.469
2016 11  9   10.162   21.110   -0.785    0.623    0.850    0.154     0.000     3.665
2016 11 10   11.461   21.785    1.137    0.679    0.799    0.205     0.000     7.899
2016 11 11    6.880   14.280   -0.521    0.545    0.841    0.256     0.000     7.311
2016 11 12    8.628   18.864   -1.607    0.579    0.801    0.234     0.000     4.645
2016 11 13   11.767   20.172    3.362    0.587    0.678    0.174     0.000     9.055
2016 11 14   10.581   20.382    0.780    0.561    0.702    0.179     0.000     6.037
2016 11 15   13.697   24.465    2.928    0.612    0.671    0.112     0.000     6.135
2016 11 16   14.903   26.022    3.784    0.519    0.543    0.071     0.000    13.955
2016 11 17    1.939    6.203   -2.324    0.539    0.985    0.550     0.010     9.271
2016 11 18   -2.379    2.051   -6.809    0.328    0.871    0.412     0.200     7.076
2016 11 19   -0.747    5.573   -7.067    0.381    0.875    0.444     0.000     3.724
2016 11 20    6.474   15.090   -2.142    0.569    0.867    0.313     0.000     6.390
2016 11 21    8.712   17.096    0.328    0.657    0.872    0.296     0.020     4.449
2016 11 22    4.136    9.684   -1.412    0.573    0.999    0.398     0.200    11.388
2016 11 23    2.009    8.612   -4.594    0.484    0.938    0.436     0.000     4.665
2016 11 24    3.814   10.902   -3.275    0.392    0.860    0.118     0.000    10.506
2016 11 25    2.975   13.336   -7.386    0.333    0.725    0.159     0.000     4.704
2016 11 26    5.379   14.639   -3.881    0.332    0.662    0.083     0.000     5.214
2016 11 27    5.178    9.862    0.493    0.364    0.616    0.210     0.000    10.643
2016 11 28    2.566    6.615   -1.484    0.265    0.519    0.205     0.000    11.682
2016 11 29   -0.107    3.524   -3.738    0.269    0.627    0.265     0.000    12.544
2016 11 30   -1.671    4.380   -7.722    0.232    0.655    0.206     0.000     5.821
2016 12  1   -2.100    4.466   -8.666    0.229    0.663    0.217     0.000     4.449
2016 12  2   -2.657    1.313   -6.627    0.345    0.868    0.509     0.000     6.448
2016 12  3   -1.535    5.479   -8.550    0.315    0.881    0.275     0.000     6.350
2016 12  4    0.028    8.897   -8.840    0.283    0.683    0.243     0.000     6.311
2016 12  5    2.808   10.887   -5.271    0.250    0.522    0.151     0.000    13.642
2016 12  6   -6.561   -2.158  -10.963    0.200    0.903    0.168     0.000     9.016
2016 12  7  -11.809   -7.092  -16.526    0.187    0.911    0.608     0.000     7.762
2016 12  8  -15.327   -9.578  -21.075    0.127    0.805    0.568     0.000     3.842
2016 12  9   -5.637    2.472  -13.747    0.257    0.830    0.452     0.170     4.684
2016 12 10   -1.677    4.857   -8.211    0.400    0.921    0.562     0.000     7.174
2016 12 11   -0.039    5.142   -5.220    0.501    1.000    0.645     0.030     8.526
2016 12 12   -0.579    4.388   -5.545    0.411    0.966    0.441     0.000     5.625
2016 12 13    1.303    6.671   -4.066    0.313    0.727    0.207     0.000     8.781
2016 12 14   -6.801   -2.933  -10.670    0.226    0.723    0.514     0.000     7.899
2016 12 15   -3.853    1.586   -9.292    0.271    0.746    0.439     0.000     6.644
2016 12 16   -7.093    1.460  -15.646    0.262    0.891    0.570     0.000     9.428
2016 12 17  -18.872  -15.013  -22.732    0.088    0.757    0.532     0.000     7.115
2016 12 18  -13.619   -4.378  -22.859    0.108    0.738    0.281     0.140     4.528
2016 12 19   -6.578    3.878  -17.035    0.192    0.740    0.290     0.090     6.488
2016 12 20    2.851    8.575   -2.873    0.387    0.773    0.263     0.020     4.978
2016 12 21    3.582    9.229   -2.065    0.389    0.723    0.265     0.000    10.133
2016 12 22   -1.097    2.548   -4.742    0.373    0.813    0.514     0.000     4.332
2016 12 23    2.447    9.685   -4.790    0.439    0.869    0.339     0.000     6.213
2016 12 24    1.823    8.210   -4.564    0.399    0.823    0.325     0.000     5.684
2016 12 25   -0.583    6.869   -8.036    0.344    0.959    0.219     0.040    13.308
2016 12 26   -3.846    3.667  -11.359    0.268    0.831    0.339     0.000     4.606
2016 12 27   -1.669    7.557  -10.895    0.289    0.848    0.222     0.000     4.371
2016 12 28    3.094    8.337   -2.150    0.329    0.579    0.286     0.000    11.603
2016 12 29   -2.602    3.854   -9.058    0.285    0.785    0.349     0.000     7.722
2016 12 30    3.770   14.555   -7.016    0.377    0.797    0.148     0.000     4.234
2016 12 31   -1.898    3.183   -6.979    0.347    0.870    0.439     0.000     6.782
2017  1  1   -1.224    7.489   -9.937    0.331    0.873    0.316     0.000     4.782
2017  1  2   -1.799    5.175   -8.773    0.326    0.835    0.384     0.000    10.172
2017  1  3   -9.030   -7.217  -10.842    0.236    0.879    0.653     0.000     5.410
2017  1  4  -12.858  -10.419  -15.297    0.184    0.869    0.753     0.000     6.997
2017  1  5  -18.047  -13.416  -22.677    0.107    0.816    0.640     0.000     5.292
2017  1  6  -16.535   -6.567  -26.503    0.096    0.765    0.386     0.140     3.646
2017  1  7  -11.949   -3.516  -20.381    0.136    0.808    0.312     0.230     3.175
2017  1  8   -0.513   10.518  -11.545    0.344    0.808    0.364     0.180     7.566
2017  1  9    7.084   15.790   -1.621    0.581    0.873    0.282     0.000    14.288
2017  1 10    6.322   10.894    1.750    0.360    0.513    0.243     0.000    16.425
2017  1 11    0.246    8.911   -8.419    0.383    0.927    0.307     0.000     9.232
2017  1 12   -3.316    1.639   -8.271    0.359    0.925    0.578     0.030     6.938
2017  1 13   -1.007    5.437   -7.452    0.388    0.874    0.496     0.010     3.254
2017  1 14    0.969    6.519   -4.580    0.471    0.952    0.486     0.000     4.763
2017  1 15   -0.856    3.288   -5.000    0.453    0.967    0.612     0.000     3.489
2017  1 16    0.548    5.328   -4.232    0.423    1.000    0.332     0.100     8.624
2017  1 17    0.518    8.817   -7.781    0.414    0.944    0.363     0.000     3.959
2017  1 18    2.933   11.900   -6.033    0.414    0.913    0.187     0.000     4.665
2017  1 19    3.156   12.380   -6.069    0.405    0.858    0.203     0.000     5.508
2017  1 20    2.818    8.066   -2.429    0.508    0.908    0.451     0.000     4.724
2017  1 21   -0.044    6.348   -6.435    0.405    0.896    0.435     0.000     3.763
2017  1 22    3.571    8.526   -1.384    0.354    0.744    0.155     0.000     7.272
2017  1 23    3.377   11.671   -4.916    0.510    1.000    0.312     0.010     7.056
2017  1 24   -3.640    0.095   -7.374    0.351    1.000    0.505     0.080     6.370
2017  1 25   -5.263   -1.141   -9.385    0.257    0.834    0.416     0.030     5.821
2017  1 26   -6.619   -1.036  -12.203    0.188    0.807    0.205     0.000     9.545
2017  1 27   -2.675    7.902  -13.252    0.215    0.693    0.168     0.000     8.800
2017  1 28    1.295   10.920   -8.330    0.297    0.680    0.208     0.000    11.446
2017  1 29    9.888   16.025    3.750    0.297    0.394    0.095     0.000    12.975
2017  1 30    8.720   17.827   -0.387    0.385    0.571    0.115     0.000     9.996
2017  1 31    6.715   14.748   -1.319    0.416    0.738    0.112     0.000    10.035
2017  2  1   -3.778   -0.488   -7.067    0.401    0.984    0.753     0.000     5.939
2017  2  2   -7.321   -5.512   -9.130    0.300    0.975    0.726     0.000     6.605
2017  2  3   -7.130   -3.724  -10.536    0.286    0.880    0.721     0.000     5.508
2017  2  4    3.816   14.195   -6.564    0.499    1.000    0.246     0.080    11.623
2017  2  5    6.135   14.434   -2.164    0.485    0.779    0.250     0.000     5.116
2017  2  6    7.632   16.420   -1.156    0.462    0.715    0.170     0.000    11.290
2017  2  7    7.592   16.821   -1.637    0.529    0.778    0.238     0.000     9.094
2017  2  8    8.225   13.690    2.761    0.446    0.635    0.186     0.000    16.778
2017  2  9    9.500   19.620   -0.620    0.534    0.664    0.237     0.000     7.213
2017  2 10   18.471   24.554   12.387    0.518    0.349    0.139     0.000    18.189
2017  2 11    6.900   13.398    0.403    0.488    0.685    0.298     0.000    11.466
2017  2 12    3.359    8.423   -1.706    0.401    0.688    0.347     0.000     8.075
2017  2 13    4.726   13.507   -4.056    0.397    0.804    0.127     0.000     6.958
2017  2 14    3.720   12.009   -4.569    0.343    0.663    0.200     0.000     7.017
2017  2 15    6.488   18.559   -5.582    0.414    0.749    0.108     0.000     5.939
2017  2 16    8.746   21.209   -3.717    0.351    0.579    0.045     0.000     5.233
2017  2 17    9.243   18.135    0.351    0.315    0.461    0.082     0.000     7.997
2017  2 18    9.094   16.254    1.934    0.428    0.538    0.205     0.000     5.351
2017  2 19    8.715   16.576    0.854    0.513    0.662    0.251     0.000     9.761
2017  2 20   10.075   17.382    2.767    0.380    0.487    0.131     0.000    16.444
2017  2 21   11.439   20.118    2.760    0.419    0.474    0.147     0.000    14.876
2017  2 22    8.749   15.099    2.399    0.504    0.680    0.215     0.000     9.075
2017  2 23   -1.678    2.501   -5.856    0.444    1.000    0.645     0.120     6.860
2017  2 24   -7.358   -4.159  -10.558    0.261    0.879    0.609     0.010     4.998
2017  2 25   -4.776    2.861  -12.412    0.227    0.853    0.208     0.270     9.114
2017  2 26   -3.354    3.354  -10.061    0.239    0.710    0.296     0.100     5.331
2017  2 27    0.863   10.668   -8.942    0.335    0.791    0.242     0.000     9.565
2017  2 28    0.778    3.597   -2.041    0.387    0.934    0.266     0.000    10.545
2017  3  1    1.263    6.957   -4.431    0.225    0.511    0.165     0.000     7.683
2017  3  2    2.568   11.194   -6.058    0.297    0.646    0.166     0.000     5.625
2017  3  3    5.563   16.123   -4.998    0.384    0.744    0.104     0.000     4.978
2017  3  4    9.251   20.377   -1.875    0.429    0.667    0.070     0.000    11.133
2017  3  5    9.864   17.399    2.329    0.378    0.492    0.132     0.000     7.115
2017  3  6    5.252   12.196   -1.692    0.391    0.766    0.117     0.000    18.992
2017  3  7    4.986   11.256   -1.284    0.202    0.335    0.131     0.000    18.934
2017  3  8    8.844   18.872   -1.185    0.310    0.413    0.136     0.000    12.838
2017  3  9   11.164   21.054    1.274    0.458    0.556    0.137     0.000    18.659
2017  3 10    5.335   13.791   -3.121    0.457    0.724    0.303     0.000     4.234
2017  3 11    7.900   11.950    3.849    0.740    1.000    0.391     0.040     7.115
2017  3 12    7.616   16.101   -0.869    0.600    0.948    0.201     0.000    14.916
2017  3 13    4.135    9.334   -1.065    0.521    0.848    0.422     0.000     7.252
2017  3 14   11.308   19.733    2.884    0.595    0.680    0.210     0.000     5.919
2017  3 15   12.515   25.184   -0.154    0.659    0.820    0.090     0.000    10.133
2017  3 16   13.838   24.117    3.559    0.537    0.562    0.119     0.000    12.348
2017  3 17   10.827   18.875    2.779    0.619    0.697    0.259     0.000     7.252
2017  3 18   13.897   25.816    1.978    0.747    0.820    0.121     0.000     7.115
2017  3 19   16.083   25.324    6.843    0.619    0.555    0.124     0.000     9.878
2017  3 20   14.722   22.471    6.973    0.581    0.537    0.158     0.000     9.330
2017  3 21   10.263   16.183    4.343    0.690    0.733    0.373     0.000     6.488
2017  3 22   10.763   20.197    1.329    0.692    0.795    0.277     0.000     5.625
2017  3 23   13.392   23.507    3.278    0.735    0.863    0.095     0.010    15.856
2017  3 24    8.739   15.122    2.356    0.617    0.839    0.256     0.020    12.681
2017  3 25    7.994   16.941   -0.952    0.568    0.809    0.252     0.000     6.840
2017  3 26    8.656   12.575    4.737    0.796    0.930    0.490     0.130     8.212
2017  3 27    8.758   17.157    0.358    0.732    1.000    0.297     0.000     6.625
2017  3 28    6.731    9.062    4.401    0.870    1.000    0.768     0.530     7.722
2017  3 29   10.243   16.372    4.114    0.794    0.985    0.288     0.010     9.878
2017  3 30    9.815   18.159    1.470    0.752    0.965    0.276     0.030     7.154
2017  4  3    8.745   15.131    2.358    0.725    0.782    0.505     0.000    12.426
2017  4  4    3.844    7.045    0.644    0.560    0.943    0.451     0.090     8.114
2017  4  5    5.109   13.518   -3.300    0.464    0.805    0.252     0.000     7.213
2017  4  6    9.832   18.563    1.102    0.597    0.767    0.218     0.000     7.958
2017  4  7   14.203   24.729    3.678    0.765    0.788    0.158     0.000     9.114
2017  4  8   17.479   25.157    9.801    0.685    0.553    0.134     0.000    15.268
2017  4  9    9.971   14.641    5.301    0.439    0.569    0.151     0.000    15.033
2017  4 10    8.535   14.630    2.439    0.288    0.366    0.154     0.000     9.310
2017  4 11    9.608   19.368   -0.152    0.449    0.648    0.105     0.000     7.860
2017  4 12   13.486   23.558    3.414    0.527    0.558    0.125     0.000     8.193
2017  4 13   15.410   25.928    4.893    0.799    0.770    0.144     0.000    11.133
2017  4 14   17.560   25.222    9.898    1.055    0.921    0.131     0.000     9.682
2017  4 15   12.713   20.463    4.962    0.580    0.623    0.167     0.000    11.035
2017  4 16   12.632   21.601    3.662    0.552    0.605    0.152     0.000     5.547
2017  4 17   14.508   23.073    5.942    0.669    0.573    0.238     0.000     6.174
2017  4 18   15.363   22.601    8.124    0.752    0.636    0.227     0.000     8.722
2017  4 19   15.065   21.616    8.513    0.817    0.793    0.161     0.000    11.740
2017  4 20    9.760   16.186    3.334    0.766    0.945    0.325     0.300    10.996
2017  4 21    6.139    8.605    3.674    0.760    0.969    0.641     0.580    10.545
2017  4 22    8.172   13.361    2.984    0.693    0.941    0.338     0.070     6.742
2017  4 23   11.557   20.149    2.964    0.752    0.833    0.272     0.000     5.547
2017  4 24   12.254   19.209    5.298    0.848    0.940    0.250     0.300     7.879
2017  4 25    7.111   14.263   -0.040    0.678    0.969    0.376     0.080    12.407
2017  4 26    6.579   15.290   -2.132    0.538    0.866    0.243     0.000     7.291
2017  4 27    7.869   12.219    3.518    0.663    0.933    0.315     0.080     8.565
2017  4 28    5.974   12.005   -0.057    0.582    0.970    0.278     0.230     8.154
2017  4 29    1.462    3.429   -0.506    0.488    0.940    0.500     0.300     7.820
2017  4 30    8.163   17.819   -1.492    0.420    0.600    0.175     0.000    12.799
2017  5  1   12.380   18.793    5.968    0.655    0.678    0.234     0.000     8.624
2017  5  2   11.270   15.757    6.784    0.867    0.928    0.369     0.080     9.859
2017  5  3   10.731   16.863    4.599    0.745    0.952    0.205     0.020     9.839
2017  5  4   12.711   23.885    1.538    0.743    0.817    0.195     0.000     6.664
2017  5  5   15.987   25.970    6.005    0.963    0.867    0.193     0.000     5.508
2017  5  6   19.116   30.424    7.809    1.033    0.816    0.119     0.000    12.681
